persona,source_type,tier,title,org,author,date,url,summary,excerpt,priority_axis,stance_signal,collector,verified,note
가스공사,언론기사,t3,"가스공사, 수입선 다변화·지분물량으로 '자원 안보' 지킨다",부산일보,,2026-03-26,https://www.busan.com/view/busan/view.php?code=2026032622533033533,"중동 호르무즈 긴장 등 지정학 리스크에 대응해 수입선 다변화와 지분물량(직접 개발) 확대로 자원안보를 강화. 2029년 모잠비크 Coral North(138만t) 등으로 2031년 지분물량 388만t 확보를 전망하며, 국내 수급 상황에 따라 재판매도 가능하다고 설명.",지분물량은 국내 LNG 수급여건에 따라 전량 국내로 들여 오거나 제3국에 재판매도 가능하다,LNG 수급 안정·에너지 안보,우호,미지정,Y,발행일 2026-03-26. excerpt 원문 대조 필요.
가스공사,보도자료,t2,"한국가스공사, 한국가스안전공사와 수소 혼입 실증 협약",한국가스공사,,2025-02-19,https://www.kogas.or.kr/site/koGas/bbs/View.do?cbIdx=41&boardIdx=46342&Key=1010202000000,"가스공사가 2025년 2월 19일 한국가스안전공사와 도시가스 배관 수소혼입 실증 협력 협약을 체결. 평택 LNG기지에 국내 최초 수소혼입 시험시설을 구축해 2024년 7월 안전성 검증에 착수했고, 도시가스에 수소 20% 혼입 시 연 약 766만t CO2 감축을 기대.",보도자료 본문 직접 인용 미확인 — KOGAS 원문에서 인용문 추출 필요,천연가스의 역할(브릿지 연료·수소 전환),우호,미지정,Y,KOGAS 공식 보도자료. summary는 언론보도 종합이며 보도자료 원문 인용문 보강·대조 필요.
가스공사,언론기사,t3,가스공사 '과감하고 선제적인 수소사업 투자',에너지신문,채희봉(발언),2021-01-04,https://www.energy-news.co.kr/news/articleView.html?idxno=74755,채희봉 사장이 2021년 신년 5대 핵심과제로 △선제적 수소사업 투자 △LNG 벙커링·냉열 등 에너지 신사업 △2045년 Net Zero 달성 △디지털 전환 △사회적 가치를 제시. 천연가스 인프라를 토대로 수소경제로의 전환을 공식화한 과거 핵심 자료.,2021년은 미래 100년 기업으로 도약하는 새로운 출발점,천연가스의 역할(브릿지 연료·수소 전환),우호,미지정,Y,신년사 보도(과거 핵심 자료). excerpt 원문 대조 필요.
가스공사,기고,t1,[기획] 한국가스공사 수소사업 현황과 전망 '수소 생산·공급·유통',가스신문,,2022-10-19,http://www.gasnews.com/news/articleView.html?idxno=107258,"가스공사의 수소 생산·공급·유통 밸류체인 전략을 다룬 기획. 도시가스 배관 수소혼입으로 사용량·온실가스를 줄이고, 2026년 20% 혼입 상용화 및 수소수요 107만t·탄소절감 750만t을 목표로 천연가스에서 수소로 잇는 브릿지 전략을 제시.","도시가스 배관에 수소를 혼입하게 될 경우 두 가지의 효과를 기대할 수 있다. 첫째, 수소를 혼입하는 만큼 도시가스 사용량을 줄여 온실가스 발생량을 줄일 수 있다.",천연가스의 역할(브릿지 연료·수소 전환),우호,미지정,Y,기획기사(기고). 발행일 2022-10-19. excerpt 원문 대조 필요.
가스공사,언론기사,t3,수소 플랫폼 확장에 한국가스공사 노하우가 대표 사례 된 이유는,한국일보,,2022-02-03,https://www.hankookilbo.com/News/Read/A2022020309560002742,"가스공사가 평택기지를 국내 첫 탄소중립 수소 메가스테이션 플랫폼으로 구축해, 천연가스로 기체수소를 생산하고 영하 160도 LNG 냉열로 경제적으로 액화·공급하는 구상을 제시. LNG 인프라·노하우를 수소산업으로 확장하는 브릿지 전략.",원문 직접 인용 미확인 — 리다이렉트로 본문 미수집,천연가스의 역할(브릿지 연료·수소 전환),우호,미지정,Y,"m.hankookilbo→hankookilbo 리다이렉트로 본문 미수집. 발행일 URL 기반 추정, 원문 확인 및 excerpt 보강 필요."
가스공사,언론기사,t3,"[오늘Who] 한국가스공사 홍의락 7개월 수장 공백 메운다, 미수금 축소 과제 무거워",비즈니스포스트,,2026-07-15,https://www.businesspost.co.kr/BP?command=article_view&num=442429,"홍의락 전 의원이 7개월 수장 공백을 메우며 신임 사장으로 내정됨. 2026년 1분기 말 민수용 미수금은 13조3717억 원(2024년 말 대비 약 3.85% 감소)이며, 안정적 공급을 위해 요금 인상을 통한 미수금 해소가 시급하다는 과제가 제시됨.",안정적 천연가스 공급을 위해서는 요금 인상을 통한 조속한 미수금 해소가 절실하다,재무 건전성·미수금 해소(요금 정상화),우려,미지정,Y,키워드 검색 수확. 발행일 2026-07-15. excerpt 원문 대조 필요.
가스공사,언론기사,t3,내년 1분기 전기요금·1월 민수용 도시가스요금 '동결',에너지신문,,2025-12-22,http://www.energy-news.co.kr/news/articleView.html?idxno=221226,"정부가 2026년 1월 민수용 도시가스요금을 동결하기로 함. 가스공사 도시가스용 미수금은 14조2000억 원, 부채비율 375%로 요금 정상화가 필요하나 물가·지방선거 등 정치적 이유로 회피되고 있으며, 에너지 공공요금을 독립적으로 결정할 별도 기구가 필요하다는 지적이 제기됨.",전기 및 가스요금이 정치적 관점에서 벗어나기 위해서는 독립적이고 합리적으로 에너지 공공요금을 결정할 수 있는 별도의 독립기구 마련 논의가 반드시 필요하다,재무 건전성·미수금 해소(요금 정상화),우려,미지정,Y,키워드 검색 수확. 발행일 2025-12-22. excerpt 원문 대조 필요.
가스공사,언론기사,t3,"[르포] 로키산맥 넘고 태평양 건넜다…가스공사, 캐나다 LNG 투자 15년 만에 결실",뉴스핌,,2026-06-05,https://www.newspim.com/news/view/20260604001319,"가스공사가 15년 전 투자한 LNG 캐나다 물량(7만3000톤, 국내 1일 사용량 규모)이 처음 입항. 가스공사 지분 5%, 670km 파이프라인·키티맷~인천 12~14일 항로로 카타르·미국보다 짧으며, 지분물량을 현재 70만톤에서 2031년 390만톤으로 확대할 계획.",캐나다 항로는 미국 동부 사빈패스와 중동 카타르 항로보다 수송 거리가 짧다,LNG 수급 안정·에너지 안보,우호,미지정,Y,키워드 검색 수확. 기존 캐나다 입항 기사(한국일보)와 동일 사안·다른 매체. excerpt 원문 대조 필요.
가스공사,인터뷰,t3,가스공사 미래 100년 중심은 '수소',월간수소경제,채희봉(발언),2021-10-29,https://www.h2news.kr/news/articleView.html?idxno=9352,"가스공사가 2030년 수소 103만5000톤 공급(그레이 65%·블루 15%·그린 20%)을 목표로, GS칼텍스와 연산 1만 톤 액화수소 메가스테이션을 구축하고 LNG 냉열을 활용하는 전략을 제시. 천연가스 인프라(주배관·도시가스망)를 수소 혼입·수소발전으로 확장하는 브릿지 구상.",평택에 최초로 LNG를 도입하면서 수도권 도시가스 배관과 천연가스 발전 시스템을 구축했듯이 가스공사의 주배관과 도시가스 배관에 대한 수소 혼입과 수소 발전소를 통해 그린수소에 대한 대량 수요를 확보할 것,천연가스의 역할(브릿지 연료·수소 전환),우호,미지정,Y,키워드 검색 수확. 채희봉 사장 발언. 발행일 2021-10-29. excerpt 원문 대조 필요.
가스공사,언론기사,t3,"'천연가스 수급 조정명령 활용, 주저 않겠다'",에너지신문,강경택·최연혜(발언),2024-10-23,https://www.energy-news.co.kr/news/articleView.html?idxno=206791,"정부와 가스공사가 동절기 수급 안정을 위해 자원안보특별법·도시가스사업법상 수급 조정명령을 적극 활용할 방침을 밝힘. 도입 물량의 가격 경쟁력 확보와 계약 유연화를 추진하며, 에너지 안보를 위한 이해관계자 협력의 중요성을 강조.","국가에너지수급상 반드시 필요한 경우 자원안보특별법, 도시가스사업법상 규정하고 있는 수급 조정명령을 활용하는데 있어서는 주저함이 없도록 할 것",LNG 수급 안정·에너지 안보,중립,미지정,Y,키워드 검색 수확. 강경택 산업부 가스산업과장 발언. 발행일 2024-10-23. excerpt 원문 대조 필요.
가스공사,언론기사,t3,"'한국가스공사, 과거의 손실은 올해의 수익…민수용 공급비 인상 무산으로 미수금 증가'",뉴스퀘스트,,2026-05-07,https://www.newsquest.co.kr/news/articleView.html?idxno=265885,"2025년 4분기 모잠비크·호주 GLNG·Prelude 등에서 6000억 원 이상 반영한 손상차손이 유가 전망 상승으로 2026년 환입될 가능성이 제기됨. 2026년 매출 35조9192억·영업이익 2조784억 전망이나, 5월 민수용 공급비 인상 무산으로 미수금 증가는 불가피.",5월에 민수용 공급비 인상이 무산됨에 따라 미수금 증가는 불가피한 요소다.,재무 건전성·미수금 해소(요금 정상화),우려,미지정,Y,키워드 검색 수확. 증권사 분석 인용 기사. 발행일 2026-05-07. excerpt 원문 대조 필요.
가스공사,언론기사,t3,'가스공사 참여' LNG 캐나다 2단계 최종투자결정 임박…'제한적 착수 통보' 수령,더구루,,2026-06-08,https://www.theguru.co.kr/news/article.html?no=102680,"LNG 캐나다 2단계 EPC사가 제한착수지시서(LNTP)를 획득하며 2026년 9월 최종투자결정(FID)이 임박. 700만톤급 액화설비 2대 추가로 2031~2032년 가동 예정이며, 가스공사 지분물량은 연 140만톤 늘어 2031년 총 390만톤 규모가 됨.","LNG 캐나다 2단계, 아프리카 사업 등을 통해 2031년에는 연간 총 390만t의 LNG 지분 물량을 보유하게 됐다",LNG 수급 안정·에너지 안보,우호,미지정,Y,키워드 검색 수확. 발행일 2026-06-08. excerpt 원문 대조 필요.
가스공사,언론기사,t3,"한국가스공사, 'LNG 벙커링' 새 먹거리로 집중 육성",전자신문,,2021-07-13,https://m.etnews.com/20210713000081,"가스공사가 2020년 12월 설립한 자회사 한국엘엔지벙커링(KOLB)을 통해 LNG를 선박연료로 공급하는 벙커링 사업을 본격화. 선박-선박 등 다양한 방식의 공급에 성공했고, 2030년 선박용 LNG 136만톤 판매·매출 약 1조 원, 시장점유율 20~30%를 목표로 제시.",LNG 벙커링 분야 선도적 투자로 초기 벙커링 산업을 활성화할 것,천연가스의 역할(브릿지 연료·수소 전환),우호,미지정,Y,키워드 검색 수확. 저탄소 해상연료(벙커링) 신사업. 발행일 2021-07-13. excerpt 원문 대조 필요.
가스공사,보고서,t1,한국가스공사(036460) 실적 리뷰 — 하반기 자원개발 실적 극대화 가능,하나증권,,2026-05-14,https://www.hanaw.com/main/research/research/download.cmd?bbsSeq=1287178&attachFileSeq=1&bbsId=&dbType=&bbsCd=2224,"증권사 리서치. 2026년 1분기 잠정 매출 11.8조 원, 영업이익 9100억 원(+9.1% YoY, +92.1% QoQ), 지배주주 순이익 5486억 원(흑전)으로 컨센서스를 상회. 유가 상승에 따른 해외 자회사 실적 개선과 4분기 요금기저 정산 효과로 하반기 자원개발 실적 극대화가 가능하다고 전망.","영업이익은 9,100억원(+9.1% YoY, +92.1% QoQ), 지배주주 순이익은 5,486억원(+49.3% YoY, 흑전 QoQ)을 각각 기록했다",재무 건전성·미수금 해소(요금 정상화),우호,미지정,Y,키워드 검색 수확. 증권사 리포트(PDF 다운로드 링크). 수치·excerpt 원문 대조 필요.
가스공사,보도자료,t2,"가스公, 온톨로지 기반 'AX(AI Transformation) 플랫폼' 구축 본격화",한국가스공사,한국가스공사,2026-07-22,https://www.kogas.or.kr/site/koGas/bbs/View.do?cbIdx=41&boardIdx=47593&Key=1010202000000,한국가스공사는 2026년 7월 22일 'AX 플랫폼 구축 사업 착수보고회'를 열고 AI와 온톨로지 기술로 분산된 업무 데이터를 통합·연결하는 디지털 전환에 본격 착수했다. 데이터 기반 의사결정과 업무 효율화를 통한 경영 혁신을 강조한다.,한국가스공사(사장 최연혜)는 22일 'AX 플랫폼 구축 사업 착수보고회'를 열고 인공지능(AI)과 온톨로지 기술을 활용해 분산된 업무 데이터를 통합·연결하는 'AX 플랫폼' 구축에 본격 착수한다고 밝혔다.,재무 건전성·미수금 해소(요금 정상화),우호,미지정,Y,KOGAS 홈페이지 수확; 게시일 2026-07-22(뉴스룸 게시일 및 본문 '22일' 기준); AI/디지털 혁신은 경영효율 축으로 근사 매핑; excerpt 원문 대조 필요
가스공사,보도자료,t2,"가스公, 한국석유공사·한국수력원자력과 감사업무 협약 체결",한국가스공사,한국가스공사,2026-07-15,https://www.kogas.or.kr/site/koGas/bbs/View.do?cbIdx=41&boardIdx=47578&Key=1010202000000,"2026년 7월 15일 한국가스공사는 울산 한국석유공사 본사에서 한국석유공사·한국수력원자력과 감사 전문성 제고 및 청렴 문화 확산을 위한 3자 간 감사업무 협약을 체결했다. ESG 경영·중대재해 예방 안전감사 정보교류, 교차감사, 디지털 감사기법 공동연구, 반부패 프로그램 공동운영을 추진한다.",한국가스공사(사장 최연혜)는 15일 울산 한국석유공사 본사에서 한국석유공사 및 한국수력원자력과 감사 전문성 제고와 청렴 문화 확산을 위한 '3자 간 감사업무 협약'을 체결했다고 밝혔다.,재무 건전성·미수금 해소(요금 정상화),우호,미지정,Y,KOGAS 홈페이지 수확; 게시일 2026-07-15(뉴스룸 게시일 및 본문 '15일' 기준); 거버넌스·청렴 주제로 재무 건전성 축에 근사 매핑; excerpt 원문 대조 필요
가스공사,보도자료,t2,"가스公, 팔공산 국립공원과 맞손… 미래 환경 리더 키운다",한국가스공사,한국가스공사,2026-07-09,https://www.kogas.or.kr/site/koGas/bbs/View.do?cbIdx=41&boardIdx=47570&Key=1010202000000,"2026년 7월 9일 발표로, 가스공사는 7월 11일부터 연말까지 국립공원공단과 협력해 지역 대학생 20명 진로설계, 취약계층 아동·청소년 100명 생태교육, 특수교육 대상 학생 200명 등 팔공산 연계 사회공헌·환경교육 활동을 펼친다. 미래 환경 리더 육성과 ESG 실천을 강조한다.","한국가스공사(사장 최연혜)는 오는 7월 11일부터 올 연말까지 국립공원공단과 협력하여 지역 대학생 진로 설계 지원, 팔공산 주변 취약계층 아동·청소년 생태 교육, 임직원 자원봉사 등 팔공산 국립공원과 연계한 다양한 사회공헌활동을 펼칠 계획이라고 밝혔다.",천연가스의 역할(브릿지 연료·수소 전환),우호,미지정,Y,KOGAS 홈페이지 수확; 게시일 2026-07-09(뉴스룸 게시일 기준); 환경·ESG 사회공헌으로 세 축 중 가장 가까운 '천연가스 역할(친환경 전환)'에 근사 매핑; excerpt 원문 대조 필요
가스공사,보도자료,t2,"가스公, 이전공공기관 지역발전 우수사례 '국토교통부 장관상' 수상",한국가스공사,한국가스공사,2026-07-03,https://www.kogas.or.kr/site/koGas/bbs/View.do?cbIdx=41&boardIdx=47558&Key=1010202000000,한국가스공사는 2026년 7월 2일 대구한의대에서 열린 '2026년 이전공공기관 지역발전 우수사례 설명회'에서 국토교통부 장관상을 수상했다(7월 3일 발표). 전국 149개 이전공공기관 중 22개 대표사례를 거쳐 최종 5개 기관에 선정되며 지역상생 성과를 인정받았다.,한국가스공사(사장 최연혜)는 2일 대구한의대학교 혁신융합캠퍼스 대강당에서 열린 '2026년 이전공공기관 지역발전 우수사례 설명회'에서 국토교통부 장관상을 수상했다고 밝혔다.,재무 건전성·미수금 해소(요금 정상화),우호,미지정,Y,"KOGAS 홈페이지 수확; 게시일 2026-07-03(뉴스룸 게시일 기준, 행사는 2일); 공기업 책무·지역상생 성과로 재무 건전성(공기업 신뢰) 축에 근사 매핑; excerpt 원문 대조 필요"
가스공사,보도자료,t2,"가스公 광주수소생산기지, 공정안전관리(PSM) 'S등급' 획득",한국가스공사,한국가스공사,2026-06-30,https://www.kogas.or.kr/site/koGas/bbs/View.do?cbIdx=41&boardIdx=47550&Key=1010202000000,"한국가스공사 광주수소생산기지가 광주지방고용노동청 주관 공정안전관리(PSM) 이행상태 평가에서 최고 등급인 S등급을 획득했다고 2026년 6월 30일 밝혔다. 2025년 1월 운영 개시 후 첫 평가로 실효적 안전관리체계를 입증했으며, 평택 수소생산기지도 2026년 말 준공해 2027년 초 본격 가동할 계획이다.","한국가스공사(사장 최연혜)는 광주수소생산기지가 광주지방고용노동청이 주관한 공정안전관리(PSM, Process Safety Management) 이행상태 평가에서 S등급을 획득했다고 30일 밝혔다.",천연가스의 역할(브릿지 연료·수소 전환),우호,미지정,Y,KOGAS 홈페이지 수확; 게시일 2026-06-30(뉴스룸 게시일 및 본문 '30일' 기준); 수소 신사업+안전관리 주제; excerpt 원문 대조 필요
가스공사,보도자료,t2,"한국가스공사, 제9회 KOGAS 포럼 성황리 열려",한국가스공사,한국가스공사,2026-06-25,https://www.kogas.or.kr/site/koGas/bbs/View.do?cbIdx=41&boardIdx=47545&Key=1010202000000,"한국가스공사는 2026년 6월 25일 서울 프레지던트 호텔에서 '지정학적 위기와 천연가스'를 주제로 제9회 KOGAS 포럼을 개최했다. 글로벌 에너지 기업, 도시가스·발전사, 학계 전문가 등 130여 명이 참석해 지정학 리스크 속 LNG 수급과 에너지 안보를 논의했다.",한국가스공사(사장 최연혜)는 6월 25일 서울 프레지던트 호텔에서 '지정학적 위기와 천연가스'를 주제로 제9회 KOGAS 포럼을 성황리에 개최했다고 밝혔다.,LNG 수급 안정·에너지 안보,중립,미지정,Y,KOGAS 홈페이지 수확; 게시일 2026-06-25(뉴스룸 게시일 및 본문 '6월 25일' 기준); 지정학·에너지안보 논의 포럼으로 stance 중립 판단; excerpt 원문 대조 필요
가스공사,보도자료,t2,"가스公, 2026년 상반기 신입사원 129명 임용",한국가스공사,한국가스공사,2026-06-24,https://www.kogas.or.kr/site/koGas/bbs/View.do?cbIdx=41&boardIdx=47539&Key=1010202000000,한국가스공사는 2026년 6월 23일 대구 본사에서 '2026년 상반기 신입사원 임용식'을 열고 129명을 임용했다(6월 24일 발표). 열린 채용을 통한 일자리 창출과 공기업의 사회적 책무 이행을 강조한다.,한국가스공사(사장 최연혜)는 23일 대구 본사에서 '2026년 상반기 신입사원 임용식'을 성황리에 개최했다고 밝혔다.,재무 건전성·미수금 해소(요금 정상화),우호,미지정,Y,"KOGAS 홈페이지 수확; 게시일 2026-06-24(뉴스룸 게시일 기준, 임용식은 23일); 채용·일자리 주제로 재무 건전성(공기업 경영) 축에 근사 매핑; excerpt 원문 대조 필요"
가스공사,보도자료,t2,"가스公, 전사 안전·청렴 실천 결의대회 개최",한국가스공사,한국가스공사,2026-06-16,https://www.kogas.or.kr/site/koGas/bbs/View.do?cbIdx=41&boardIdx=47524&Key=1010202000000,"한국가스공사는 2026년 6월 15일 본사에서 사장·임직원·전국 사업소장·협력업체 관계자가 참석한 전사 안전·청렴 실천 결의대회를 개최했다(6월 16일 발표). 4월 남부권, 5월 중부·수도권을 거쳐 권역별 릴레이로 진행되어 안전관리와 청렴 문화 확산을 다졌다.","한국가스공사(사장 최연혜)는 지난 15일 본사에서 사장을 비롯한 임직원, 전국 사업소장, 협력업체 관계자 등이 참석한 가운데 전사 안전·청렴 실천 결의대회를 개최했다고 밝혔다.",LNG 수급 안정·에너지 안보,우호,미지정,Y,"KOGAS 홈페이지 수확; 게시일 2026-06-16(뉴스룸 게시일 기준, 행사는 15일); 안전관리 주제로 LNG 수급 안정·에너지 안보 축에 매핑; excerpt 원문 대조 필요"
가스공사,보도자료,t2,"가스公, 글로벌 에너지 위기 장기화 및 미수금 누적 등 이중고 속 천연가스 수급안정과 신성장 동력 확충으로 국민편익과 주주가치 동시 제고",한국가스공사,한국가스공사,2026-06-14,https://www.kogas.or.kr/site/koGas/bbs/View.do?cbIdx=41&boardIdx=47521&Key=1010202000000,"한국가스공사는 2026년 6월 14일 자료에서 중동발 에너지 위기와 최대 14조원(24년말)에 달한 미수금 이중고 속에서도 안정적 천연가스 공급과 해외사업 성과로 주주가치를 높였다고 밝혔다. 부채비율은 22년말 500%에서 25년말 397%로 개선됐고, 최근 3년간 해외사업 투자비 약 3조원을 회수했으며 미국산 LNG 연 330만톤 신규 도입 등을 추진 중이다.","한국가스공사(사장 최연혜)는 중동발 에너지 위기 속에서도 안정적으로 천연가스를 공급하는 등 공기업으로서의 기본 책무를 충실히 수행하는 한편, 상장기업으로서 수익성 높은 해외 사업 등 미래 성장 동력을 확충하여 주주가치를 제고하기 위해 지속적인 노력을 기울이고 있다.",재무 건전성·미수금 해소(요금 정상화),우려,미지정,Y,KOGAS 홈페이지 수확; 게시일 2026-06-14(뉴스룸 게시일 기준); 미수금 14조·에너지위기 이중고를 명시해 재무 부담 우려 신호로 판단(개선 성과도 병기); excerpt 원문 대조 필요
